"Index","KrakenXmrUsd.Open","KrakenXmrUsd.High","KrakenXmrUsd.Low","KrakenXmrUsd.Close","KrakenXmrUsd.Volume","KrakenXmrUsd.Adjusted"
2017-09-19T12:00:00.000Z,98.70,99.77,97.00,99.06,790.45343632,99.06
2017-09-19T16:00:00.000Z,98.77,98.82,96.00,96.44,599.42825613,96.44
2017-09-19T20:00:00.000Z,96.09,99.95,95.00,98.99,1853.16588875,98.99
2017-09-20T00:00:00.000Z,98.99,99.07,95.37,95.37,120.41831059,95.37
2017-09-20T04:00:00.000Z,95.37,96.63,93.00,96.25,1176.33682345,96.25
2017-09-20T08:00:00.000Z,96.25,96.62,94.61,95.75,230.42079763,95.75
2017-09-20T12:00:00.000Z,95.75,99.76,95.61,97.30,1100.27982685,97.30
2017-09-20T16:00:00.000Z,97.30,97.90,96.89,96.89,387.82905836,96.89
2017-09-20T20:00:00.000Z,96.89,97.76,95.64,95.64,824.14807649,95.64
2017-09-21T00:00:00.000Z,95.64,96.05,94.00,94.00,1071.22240166,94.00
2017-09-21T04:00:00.000Z,94.00,94.98,93.50,94.80,299.82666442,94.80
2017-09-21T08:00:00.000Z,94.59,95.18,93.82,94.53,287.45590918,94.53
2017-09-21T12:00:00.000Z,94.53,94.68,89.36,90.00,2121.61452186,90.00
2017-09-21T16:00:00.000Z,90.00,94.85,85.03,86.57,1930.12952486,86.57
2017-09-21T20:00:00.000Z,86.24,88.99,85.00,86.00,936.01640609,86.00
2017-09-22T00:00:00.000Z,86.00,88.79,85.96,88.79,593.84004840,88.79
2017-09-22T04:00:00.000Z,88.79,91.47,88.31,88.34,425.83637038,88.34
2017-09-22T08:00:00.000Z,88.31,88.72,84.42,84.42,567.52611484,84.42
2017-09-22T12:00:00.000Z,84.42,86.81,84.03,84.47,697.65023318,84.47
2017-09-22T16:00:00.000Z,84.47,86.78,84.40,84.73,1063.44327396,84.73
2017-09-22T20:00:00.000Z,84.73,89.62,84.73,87.50,2686.20896330,87.50
2017-09-23T00:00:00.000Z,87.52,88.42,87.22,87.22,123.84781167,87.22
2017-09-23T04:00:00.000Z,87.30,90.45,87.08,89.45,1682.45704053,89.45
2017-09-23T08:00:00.000Z,89.45,92.00,89.11,91.82,764.57258292,91.82
2017-09-23T12:00:00.000Z,91.81,92.75,90.26,90.60,494.15707714,90.60
2017-09-23T16:00:00.000Z,90.60,91.88,90.41,91.60,290.16219382,91.60
2017-09-23T20:00:00.000Z,91.60,93.18,91.08,91.54,429.53918283,91.54
2017-09-24T00:00:00.000Z,91.54,93.89,91.10,91.59,558.55710808,91.59
2017-09-24T04:00:00.000Z,91.59,91.59,87.94,89.00,686.25405775,89.00
2017-09-24T08:00:00.000Z,89.00,89.38,87.98,88.88,177.52928588,88.88
2017-09-24T12:00:00.000Z,89.24,90.94,89.20,90.94,91.20449426,90.94
2017-09-24T16:00:00.000Z,90.94,91.99,89.64,90.78,228.42186415,90.78
2017-09-24T20:00:00.000Z,90.90,90.90,89.96,90.00,237.22024843,90.00
2017-09-25T00:00:00.000Z,90.00,92.00,89.56,91.39,268.25667295,91.39
2017-09-25T04:00:00.000Z,91.39,91.99,90.73,91.71,352.50567036,91.71
2017-09-25T08:00:00.000Z,91.71,92.04,90.55,90.55,209.41117010,90.55
2017-09-25T12:00:00.000Z,91.70,95.17,90.79,94.97,1244.71964469,94.97
2017-09-25T16:00:00.000Z,94.97,99.93,93.01,93.25,846.40064458,93.25
2017-09-25T20:00:00.000Z,94.58,98.61,93.76,94.85,504.72356024,94.85
2017-09-26T00:00:00.000Z,94.80,94.86,93.35,94.20,607.73353476,94.20
2017-09-26T04:00:00.000Z,94.00,94.24,91.47,94.24,331.94386568,94.24
2017-09-26T08:00:00.000Z,94.24,94.38,92.97,94.02,360.25670401,94.02
2017-09-26T12:00:00.000Z,94.02,95.94,94.01,94.53,1066.24751813,94.53
2017-09-26T16:00:00.000Z,94.53,95.64,93.74,94.60,702.37920997,94.60
2017-09-26T20:00:00.000Z,94.60,95.16,93.81,93.90,110.29124202,93.90
2017-09-27T00:00:00.000Z,93.90,94.21,93.06,93.50,886.49352910,93.50
2017-09-27T04:00:00.000Z,93.50,96.50,93.50,94.90,1288.75447031,94.90
2017-09-27T08:00:00.000Z,94.90,98.77,94.90,98.00,1117.22604291,98.00
2017-09-27T12:00:00.000Z,98.03,98.88,97.00,97.00,1128.53737450,97.00
2017-09-27T16:00:00.000Z,97.36,102.76,97.00,101.05,4574.15064632,101.05
2017-09-27T20:00:00.000Z,101.07,104.98,100.30,102.57,3513.97491088,102.57
2017-09-28T00:00:00.000Z,102.54,102.80,100.00,100.26,596.04960775,100.26
2017-09-28T04:00:00.000Z,100.34,103.52,100.33,101.47,1413.59851984,101.47
2017-09-28T08:00:00.000Z,101.47,103.00,96.71,98.75,2751.67741475,98.75
2017-09-28T12:00:00.000Z,98.72,99.38,97.39,98.59,975.32404180,98.59
2017-09-28T16:00:00.000Z,98.59,98.92,97.50,97.74,417.18227985,97.74
2017-09-28T20:00:00.000Z,97.74,99.20,97.49,97.58,284.31715592,97.58
2017-09-29T00:00:00.000Z,97.58,99.00,91.34,91.80,3105.38471797,91.80
2017-09-29T04:00:00.000Z,92.02,95.24,90.81,93.42,1203.86129534,93.42
2017-09-29T08:00:00.000Z,93.42,94.61,92.43,94.56,508.16855796,94.56
2017-09-29T12:00:00.000Z,94.56,95.50,94.00,95.48,609.12295074,95.48
2017-09-29T16:00:00.000Z,95.50,96.83,94.95,96.11,561.31766803,96.11
2017-09-29T20:00:00.000Z,96.11,96.47,94.50,94.50,483.96050742,94.50
2017-09-30T00:00:00.000Z,94.23,95.75,93.70,95.43,531.94563815,95.43
2017-09-30T04:00:00.000Z,95.26,96.89,94.04,96.85,408.40033553,96.85
2017-09-30T08:00:00.000Z,96.81,96.96,95.43,95.57,736.30217949,95.57
2017-09-30T12:00:00.000Z,95.57,96.79,95.44,96.24,1117.07909978,96.24
2017-09-30T16:00:00.000Z,95.50,97.49,95.24,95.70,995.18571340,95.70
2017-09-30T20:00:00.000Z,95.70,96.75,94.50,96.01,747.58213100,96.01
2017-10-01T00:00:00.000Z,95.86,95.86,94.50,94.82,243.41074243,94.82
2017-10-01T04:00:00.000Z,94.82,96.15,94.20,94.55,191.40717206,94.55
2017-10-01T08:00:00.000Z,94.55,95.72,94.50,94.52,61.89570799,94.52
2017-10-01T12:00:00.000Z,94.52,95.49,92.67,93.48,376.90134342,93.48
2017-10-01T16:00:00.000Z,93.48,93.48,92.00,92.28,257.19425958,92.28
2017-10-01T20:00:00.000Z,92.28,94.29,92.28,93.70,419.97150061,93.70
2017-10-02T00:00:00.000Z,93.70,93.70,91.68,91.68,268.07595845,91.68
2017-10-02T04:00:00.000Z,91.84,93.09,91.23,92.45,346.53362512,92.45
2017-10-02T08:00:00.000Z,92.10,93.00,91.81,92.55,147.47343820,92.55
2017-10-02T12:00:00.000Z,92.64,92.90,91.00,91.00,581.86151596,91.00
2017-10-02T16:00:00.000Z,91.14,93.11,90.50,93.11,663.56110278,93.11
2017-10-02T20:00:00.000Z,93.11,93.11,91.49,91.49,184.33947376,91.49
2017-10-03T00:00:00.000Z,91.21,92.80,90.20,90.20,378.83248557,90.20
2017-10-03T04:00:00.000Z,90.30,92.41,88.33,88.33,1095.72505355,88.33
2017-10-03T08:00:00.000Z,88.33,88.82,87.36,88.65,490.46866812,88.65
2017-10-03T12:00:00.000Z,88.65,90.54,87.39,90.24,648.20856553,90.24
2017-10-03T16:00:00.000Z,91.03,91.88,88.79,91.05,884.14593540,91.05
2017-10-03T20:00:00.000Z,91.52,94.95,91.52,93.18,1356.27082322,93.18
2017-10-04T00:00:00.000Z,93.18,94.01,91.52,93.39,548.37184265,93.39
2017-10-04T04:00:00.000Z,93.39,94.33,90.77,90.77,714.29197128,90.77
2017-10-04T08:00:00.000Z,90.77,92.47,89.53,90.00,253.83378323,90.00
2017-10-04T12:00:00.000Z,90.00,90.03,89.00,89.43,470.27336814,89.43
2017-10-04T16:00:00.000Z,89.43,91.33,89.42,91.33,299.53477178,91.33
2017-10-04T20:00:00.000Z,91.33,92.26,89.85,89.85,581.13973813,89.85
2017-10-05T00:00:00.000Z,89.85,90.60,89.14,89.14,267.13552382,89.14
2017-10-05T04:00:00.000Z,89.14,89.34,88.50,88.50,2366.31716189,88.50
2017-10-05T08:00:00.000Z,88.50,91.50,88.00,89.70,634.89607154,89.70
2017-10-05T12:00:00.000Z,90.00,90.96,89.81,90.00,300.94966620,90.00
2017-10-05T16:00:00.000Z,90.00,91.98,90.00,91.85,462.85309611,91.85
2017-10-05T20:00:00.000Z,91.85,92.00,90.67,91.73,402.37187065,91.73
2017-10-06T00:00:00.000Z,91.73,91.79,90.75,90.80,148.28323130,90.80
2017-10-06T04:00:00.000Z,90.80,92.00,90.76,91.95,177.64399600,91.95
2017-10-06T08:00:00.000Z,91.95,92.48,91.59,92.33,331.45185901,92.33
2017-10-06T12:00:00.000Z,92.48,92.99,91.12,91.96,373.92050849,91.96
2017-10-06T16:00:00.000Z,91.96,92.00,90.94,91.71,246.70097591,91.71
2017-10-06T20:00:00.000Z,91.71,91.71,90.44,90.73,142.90845964,90.73
2017-10-07T00:00:00.000Z,90.73,91.31,90.57,90.57,111.83865941,90.57
2017-10-07T04:00:00.000Z,90.93,91.26,90.70,90.70,164.38724130,90.70
2017-10-07T08:00:00.000Z,90.70,91.15,90.00,90.04,163.22856128,90.04
2017-10-07T12:00:00.000Z,90.04,92.49,89.84,90.65,1216.29710847,90.65
2017-10-07T16:00:00.000Z,90.61,91.54,90.42,91.48,535.26989565,91.48
2017-10-07T20:00:00.000Z,91.48,92.30,90.86,91.72,317.19177039,91.72
2017-10-08T00:00:00.000Z,91.36,92.18,90.87,90.87,383.75823762,90.87
2017-10-08T04:00:00.000Z,90.87,91.93,90.80,91.93,104.57605663,91.93
2017-10-08T08:00:00.000Z,91.83,92.05,90.50,91.65,6552.70115779,91.65
2017-10-08T12:00:00.000Z,91.57,91.74,90.50,91.00,1085.45323173,91.00
2017-10-08T16:00:00.000Z,91.16,91.98,90.20,90.54,1498.33487669,90.54
2017-10-08T20:00:00.000Z,90.54,91.25,90.00,90.57,2597.71342996,90.57
2017-10-09T00:00:00.000Z,90.04,90.27,88.23,88.90,782.81089456,88.90
2017-10-09T04:00:00.000Z,88.80,89.61,88.20,88.50,666.56762758,88.50
2017-10-09T08:00:00.000Z,88.50,89.30,88.20,89.30,307.50064997,89.30
2017-10-09T12:00:00.000Z,89.30,90.00,88.12,88.12,356.50790660,88.12
2017-10-09T16:00:00.000Z,88.12,88.73,85.25,86.50,1548.99189549,86.50
2017-10-09T20:00:00.000Z,86.48,87.91,85.27,85.27,1507.57974073,85.27
2017-10-10T00:00:00.000Z,85.27,88.06,83.68,87.51,528.69968525,87.51
2017-10-10T04:00:00.000Z,87.60,88.28,86.47,86.60,234.87746900,86.60
2017-10-10T08:00:00.000Z,86.52,87.52,85.38,87.31,865.70188926,87.31
2017-10-10T12:00:00.000Z,87.31,87.47,86.06,86.72,554.05962553,86.72
2017-10-10T16:00:00.000Z,86.28,87.63,86.00,86.54,313.15266357,86.54
2017-10-10T20:00:00.000Z,86.56,87.67,85.85,86.18,463.14175301,86.18
2017-10-11T00:00:00.000Z,86.18,86.44,85.56,85.56,101.62464953,85.56
2017-10-11T04:00:00.000Z,85.56,87.49,85.56,87.44,190.72475376,87.44
2017-10-11T08:00:00.000Z,87.44,87.71,86.98,86.98,214.21822808,86.98
2017-10-11T12:00:00.000Z,86.98,87.96,86.70,87.81,614.28567711,87.81
2017-10-11T16:00:00.000Z,87.81,88.83,87.27,87.72,760.73399603,87.72
2017-10-11T20:00:00.000Z,87.72,88.61,87.50,87.54,311.08029266,87.54
2017-10-12T00:00:00.000Z,87.54,88.00,87.09,87.40,612.07762438,87.40
2017-10-12T04:00:00.000Z,87.40,88.00,87.03,87.70,277.94289869,87.70
2017-10-12T08:00:00.000Z,87.66,88.29,87.00,87.36,817.05444156,87.36
2017-10-12T12:00:00.000Z,87.37,88.51,87.10,88.31,1652.50678091,88.31
2017-10-12T16:00:00.000Z,88.31,88.72,86.28,86.83,1604.97679672,86.83
2017-10-12T20:00:00.000Z,86.81,87.43,86.18,87.20,1244.72925779,87.20
2017-10-13T00:00:00.000Z,87.04,87.29,85.17,85.90,500.09152842,85.90
2017-10-13T04:00:00.000Z,85.88,88.07,83.84,88.00,1335.86427803,88.00
2017-10-13T08:00:00.000Z,88.00,91.40,86.30,91.30,1815.54402489,91.30
2017-10-13T12:00:00.000Z,91.30,94.90,89.95,93.00,2948.92855082,93.00
2017-10-13T16:00:00.000Z,93.03,95.78,92.20,93.99,1916.75534407,93.99
2017-10-13T20:00:00.000Z,94.00,95.48,93.99,94.16,461.75926966,94.16
2017-10-14T00:00:00.000Z,94.16,94.45,93.96,93.96,1278.62280956,93.96
2017-10-14T04:00:00.000Z,93.96,94.70,93.94,94.16,1024.35337510,94.16
2017-10-14T08:00:00.000Z,94.16,96.04,93.94,95.33,605.90989510,95.33
2017-10-14T12:00:00.000Z,95.33,95.45,94.50,94.92,366.44120748,94.92
2017-10-14T16:00:00.000Z,94.53,97.14,94.50,96.00,1511.38283002,96.00
2017-10-14T20:00:00.000Z,95.97,103.00,95.49,99.99,3559.70883399,99.99
2017-10-15T00:00:00.000Z,99.42,101.00,97.83,97.86,1083.23790360,97.86
2017-10-15T04:00:00.000Z,97.84,99.27,97.30,98.90,932.67831238,98.90
2017-10-15T08:00:00.000Z,98.90,98.90,94.01,94.05,1284.44841477,94.05
2017-10-15T12:00:00.000Z,94.04,94.47,93.40,93.64,1997.88087610,93.64
2017-10-15T16:00:00.000Z,93.68,93.88,91.27,91.77,1130.42348915,91.77
2017-10-15T20:00:00.000Z,91.76,95.00,91.46,94.50,732.77822298,94.50
2017-10-16T00:00:00.000Z,94.50,95.02,92.61,93.32,414.02231869,93.32
2017-10-16T04:00:00.000Z,93.42,95.95,92.17,95.00,309.45094913,95.00
2017-10-16T08:00:00.000Z,95.07,97.67,93.94,97.20,447.09328737,97.20
2017-10-16T12:00:00.000Z,97.24,97.77,93.97,94.14,319.21351405,94.14
2017-10-16T16:00:00.000Z,95.14,95.64,93.87,93.97,187.45906813,93.97
2017-10-16T20:00:00.000Z,93.97,96.15,93.97,95.80,382.64296659,95.80
2017-10-17T00:00:00.000Z,95.80,96.62,94.05,94.71,454.11980078,94.71
2017-10-17T04:00:00.000Z,94.71,96.33,94.05,96.32,351.45539382,96.32
2017-10-17T08:00:00.000Z,96.32,96.50,93.50,96.50,1124.33429845,96.50
2017-10-17T12:00:00.000Z,96.50,96.50,93.53,95.16,495.29957835,95.16
2017-10-17T16:00:00.000Z,95.16,95.16,92.00,92.70,1597.34539146,92.70
2017-10-17T20:00:00.000Z,92.70,93.88,91.00,91.15,655.01431524,91.15
2017-10-18T00:00:00.000Z,91.05,91.05,88.77,90.00,894.17754969,90.00
2017-10-18T04:00:00.000Z,90.00,91.17,87.50,89.71,622.89574146,89.71
2017-10-18T08:00:00.000Z,89.07,91.71,88.14,88.14,526.04439180,88.14
2017-10-18T12:00:00.000Z,88.14,89.98,86.21,87.05,342.61232199,87.05
2017-10-18T16:00:00.000Z,88.77,89.53,87.25,88.69,468.12360166,88.69
2017-10-18T20:00:00.000Z,88.69,91.11,88.20,90.00,370.02080108,90.00
2017-10-19T00:00:00.000Z,89.66,90.33,89.46,90.00,139.83045449,90.00
2017-10-19T04:00:00.000Z,89.70,91.48,87.66,88.02,786.89298048,88.02
2017-10-19T08:00:00.000Z,88.10,90.81,88.10,90.68,105.11188963,90.68
2017-10-19T12:00:00.000Z,89.71,90.47,88.20,89.14,280.93878263,89.14
2017-10-19T16:00:00.000Z,89.14,90.89,88.87,90.03,218.47461073,90.03
2017-10-19T20:00:00.000Z,90.03,92.31,88.92,89.01,494.70519041,89.01
2017-10-20T00:00:00.000Z,89.03,89.85,88.28,89.00,159.27830296,89.00
2017-10-20T04:00:00.000Z,89.00,89.86,88.78,89.11,93.10296275,89.11
2017-10-20T08:00:00.000Z,89.07,92.31,89.07,89.11,264.68006275,89.11
2017-10-20T12:00:00.000Z,89.11,93.76,89.11,90.73,231.02156714,90.73
2017-10-20T16:00:00.000Z,92.55,92.87,89.93,90.89,256.57442358,90.89
2017-10-20T20:00:00.000Z,90.89,91.25,86.00,90.00,1113.46090234,90.00
2017-10-21T00:00:00.000Z,90.00,90.66,88.50,89.97,239.61557755,89.97
2017-10-21T04:00:00.000Z,89.97,89.97,87.01,87.04,947.77173539,87.04
2017-10-21T08:00:00.000Z,87.00,89.57,86.78,87.63,304.65510776,87.63
2017-10-21T12:00:00.000Z,87.83,88.95,86.48,86.71,188.07182828,86.71
2017-10-21T16:00:00.000Z,86.71,94.50,86.40,88.72,793.36668846,88.72
2017-10-21T20:00:00.000Z,88.72,89.02,87.16,88.19,112.36976023,88.19
2017-10-22T00:00:00.000Z,88.19,89.68,87.48,87.86,91.90471013,87.86
2017-10-22T04:00:00.000Z,87.86,88.78,87.12,87.67,97.93823794,87.67
2017-10-22T08:00:00.000Z,87.67,87.67,85.47,85.71,104.06861927,85.71
2017-10-22T12:00:00.000Z,85.71,88.48,85.71,87.07,201.61133614,87.07
2017-10-22T16:00:00.000Z,87.07,87.98,86.50,86.50,132.81544587,86.50
2017-10-22T20:00:00.000Z,86.50,86.68,85.89,86.15,121.85395445,86.15
2017-10-23T00:00:00.000Z,86.15,87.00,85.70,86.44,318.78953977,86.44
2017-10-23T04:00:00.000Z,86.44,86.77,85.70,85.75,104.52203598,85.75
2017-10-23T08:00:00.000Z,85.75,86.32,84.71,84.89,692.87898880,84.89
2017-10-23T12:00:00.000Z,84.89,85.15,82.74,84.08,1205.75485267,84.08
2017-10-23T16:00:00.000Z,84.08,85.96,83.04,85.59,284.60292152,85.59
2017-10-23T20:00:00.000Z,85.59,86.76,85.02,85.35,423.25771334,85.35
2017-10-24T00:00:00.000Z,85.04,89.19,83.47,87.72,696.48871660,87.72
2017-10-24T04:00:00.000Z,87.72,89.99,87.72,89.87,206.03390981,89.87
2017-10-24T08:00:00.000Z,89.62,90.51,88.28,90.10,280.80145498,90.10
2017-10-24T12:00:00.000Z,90.10,92.00,88.66,91.68,357.65269796,91.68
2017-10-24T16:00:00.000Z,91.48,92.04,89.50,89.52,277.15752558,89.52
2017-10-24T20:00:00.000Z,90.19,90.48,88.29,89.22,230.60571608,89.22
2017-10-25T00:00:00.000Z,89.22,89.29,87.49,87.98,334.79290353,87.98
2017-10-25T04:00:00.000Z,88.10,89.67,87.73,88.22,122.37862082,88.22
2017-10-25T08:00:00.000Z,88.22,88.29,86.33,86.33,285.55098566,86.33
2017-10-25T12:00:00.000Z,86.33,88.44,86.00,88.44,809.75741898,88.44
2017-10-25T16:00:00.000Z,88.45,94.50,88.00,91.11,966.62001259,91.11
2017-10-25T20:00:00.000Z,91.31,91.62,87.77,88.32,670.81033834,88.32
2017-10-26T00:00:00.000Z,88.32,89.60,87.73,88.51,151.03888005,88.51
2017-10-26T04:00:00.000Z,88.51,89.70,88.51,88.83,242.20167067,88.83
2017-10-26T08:00:00.000Z,88.83,89.69,88.50,88.58,266.24637014,88.58
2017-10-26T12:00:00.000Z,88.58,90.00,88.48,88.50,543.21636699,88.50
2017-10-26T16:00:00.000Z,88.50,89.32,87.71,88.65,273.93523764,88.65
2017-10-26T20:00:00.000Z,88.65,89.20,87.69,88.28,572.27789205,88.28
2017-10-27T00:00:00.000Z,88.28,89.00,87.23,87.23,605.80578058,87.23
2017-10-27T04:00:00.000Z,87.23,88.28,87.23,87.49,634.31108367,87.49
2017-10-27T08:00:00.000Z,87.49,88.36,87.23,88.09,78.20927759,88.09
2017-10-27T12:00:00.000Z,87.60,88.10,87.23,87.32,162.27704253,87.32
2017-10-27T16:00:00.000Z,87.28,88.02,86.28,86.86,649.79460037,86.86
2017-10-27T20:00:00.000Z,86.95,87.75,86.27,87.40,464.01602556,87.40
2017-10-28T00:00:00.000Z,87.40,87.89,86.90,86.99,92.72073739,86.99
2017-10-28T04:00:00.000Z,86.99,87.37,86.99,87.15,31.10920923,87.15
2017-10-28T08:00:00.000Z,87.15,87.28,86.27,86.27,567.12400897,86.27
2017-10-28T12:00:00.000Z,86.27,86.97,86.01,86.01,111.37583432,86.01
2017-10-28T16:00:00.000Z,86.59,87.28,86.02,86.39,310.25004703,86.39
2017-10-28T20:00:00.000Z,86.39,86.42,85.14,86.03,173.66176002,86.03
2017-10-29T00:00:00.000Z,86.03,87.22,86.00,86.54,180.08110114,86.54
2017-10-29T04:00:00.000Z,86.54,88.48,86.54,87.46,123.94491764,87.46
2017-10-29T08:00:00.000Z,87.46,87.50,86.88,87.50,69.48109442,87.50
2017-10-29T12:00:00.000Z,87.50,89.00,87.46,88.48,575.61373997,88.48
2017-10-29T16:00:00.000Z,88.48,88.90,87.80,88.83,370.03947903,88.83
2017-10-29T20:00:00.000Z,88.90,90.30,87.96,88.06,756.60321282,88.06
2017-10-30T00:00:00.000Z,88.06,90.00,88.06,90.00,1006.23245084,90.00
2017-10-30T04:00:00.000Z,89.24,89.40,88.13,88.23,774.33378216,88.23
2017-10-30T08:00:00.000Z,88.23,90.25,88.23,89.51,271.17552956,89.51
2017-10-30T12:00:00.000Z,89.51,89.96,88.64,89.03,170.73814847,89.03
2017-10-30T16:00:00.000Z,89.03,92.30,88.58,89.18,1150.01554103,89.18
2017-10-30T20:00:00.000Z,89.18,89.67,88.60,89.12,182.95364281,89.12
2017-10-31T00:00:00.000Z,88.94,89.17,88.50,88.50,188.47889195,88.50
2017-10-31T04:00:00.000Z,88.50,89.32,88.14,88.27,175.50901330,88.27
2017-10-31T08:00:00.000Z,88.27,88.97,88.13,88.97,147.13142973,88.97
2017-10-31T12:00:00.000Z,88.97,90.00,88.13,88.71,718.71354432,88.71
2017-10-31T16:00:00.000Z,88.70,89.30,88.18,89.21,202.07554318,89.21
2017-10-31T20:00:00.000Z,89.21,89.21,88.13,88.13,946.23519536,88.13
2017-11-01T00:00:00.000Z,88.13,88.17,87.00,87.39,965.64605830,87.39
2017-11-01T04:00:00.000Z,87.39,87.60,86.46,87.50,171.37048728,87.50
2017-11-01T08:00:00.000Z,87.50,87.90,86.61,87.05,326.57628119,87.05
2017-11-01T12:00:00.000Z,87.07,87.50,85.00,87.50,740.90475600,87.50
2017-11-01T16:00:00.000Z,87.50,87.50,85.70,86.02,298.99974121,86.02
2017-11-01T20:00:00.000Z,86.02,87.23,85.10,85.33,339.44654806,85.33
2017-11-02T00:00:00.000Z,85.33,87.50,83.00,83.65,1265.13824574,83.65
2017-11-02T04:00:00.000Z,83.65,84.25,82.07,82.28,1487.88618836,82.28
2017-11-02T08:00:00.000Z,82.28,83.37,81.50,83.37,1097.69364201,83.37
2017-11-02T12:00:00.000Z,84.00,89.16,81.50,84.27,458.94975123,84.27
2017-11-02T16:00:00.000Z,84.27,85.33,81.51,83.29,1528.57964165,83.29
2017-11-02T20:00:00.000Z,84.10,84.90,82.77,83.02,304.62690715,83.02
2017-11-03T00:00:00.000Z,83.02,85.75,83.02,85.52,272.63988701,85.52
2017-11-03T04:00:00.000Z,85.52,85.52,83.41,83.49,160.63403156,83.49
2017-11-03T08:00:00.000Z,83.49,85.49,83.49,84.80,164.69583104,84.80
2017-11-03T12:00:00.000Z,84.80,85.50,83.60,85.50,2428.33728224,85.50
2017-11-03T16:00:00.000Z,85.50,86.00,84.01,86.00,1212.74300528,86.00
2017-11-03T20:00:00.000Z,86.00,89.39,84.81,87.64,2041.63426601,87.64
2017-11-04T00:00:00.000Z,87.92,88.00,85.33,85.87,561.33136251,85.87
2017-11-04T04:00:00.000Z,85.89,87.15,85.53,86.98,381.83244502,86.98
2017-11-04T08:00:00.000Z,86.97,86.97,85.16,86.13,102.28885802,86.13
2017-11-04T12:00:00.000Z,86.10,86.99,86.10,86.25,918.85570943,86.25
2017-11-04T16:00:00.000Z,86.75,87.00,86.75,86.96,187.88125539,86.96
2017-11-04T20:00:00.000Z,87.00,87.00,86.75,87.00,1159.47394219,87.00
2017-11-05T00:00:00.000Z,87.00,87.90,86.75,86.75,546.99877681,86.75
2017-11-05T04:00:00.000Z,87.25,87.47,86.97,87.47,24.19891649,87.47
2017-11-05T08:00:00.000Z,87.70,87.71,86.01,87.12,1330.75653129,87.12
2017-11-05T12:00:00.000Z,87.32,87.50,85.11,87.32,219.36751136,87.32
2017-11-05T16:00:00.000Z,85.89,87.12,85.89,86.79,38.06755159,86.79
2017-11-05T20:00:00.000Z,86.05,86.52,85.11,85.62,76.24738482,85.62
2017-11-06T00:00:00.000Z,86.71,87.34,85.13,87.00,2093.79795663,87.00
2017-11-06T04:00:00.000Z,86.89,88.20,86.47,87.28,866.37901087,87.28
2017-11-06T08:00:00.000Z,87.29,89.61,86.59,89.40,280.56424012,89.40
2017-11-06T12:00:00.000Z,89.40,97.55,89.40,94.93,2502.03094767,94.93
2017-11-06T16:00:00.000Z,94.93,100.00,94.21,97.00,4108.44674586,97.00
2017-11-06T20:00:00.000Z,97.00,100.75,96.01,100.75,2672.62624722,100.75
2017-11-07T00:00:00.000Z,100.71,103.77,99.41,102.14,2489.47645714,102.14
2017-11-07T04:00:00.000Z,102.07,102.35,97.77,100.72,526.09626990,100.72
2017-11-07T08:00:00.000Z,100.25,100.80,97.90,97.90,670.24288791,97.90
2017-11-07T12:00:00.000Z,98.00,98.00,94.00,94.94,1453.81876804,94.94
2017-11-07T16:00:00.000Z,95.14,103.77,94.22,102.94,950.66785582,102.94
2017-11-07T20:00:00.000Z,101.98,102.98,98.50,98.93,1304.12069086,98.93
2017-11-08T00:00:00.000Z,98.71,100.61,98.05,99.00,445.61400923,99.00
2017-11-08T04:00:00.000Z,99.50,101.67,99.48,100.26,1400.52132644,100.26
2017-11-08T08:00:00.000Z,100.26,101.62,99.02,101.62,456.84928444,101.62
2017-11-08T12:00:00.000Z,101.64,102.00,99.85,101.03,568.63355341,101.03
2017-11-08T16:00:00.000Z,101.03,110.00,100.01,109.70,3264.64298329,109.70
2017-11-08T20:00:00.000Z,109.00,116.68,107.60,113.11,3213.94999682,113.11
2017-11-09T00:00:00.000Z,113.56,117.69,110.67,114.10,2445.74581535,114.10
2017-11-09T04:00:00.000Z,114.11,117.50,113.84,115.30,1566.18399749,115.30
2017-11-09T08:00:00.000Z,115.20,116.46,107.60,114.00,2494.84286162,114.00
2017-11-09T12:00:00.000Z,113.94,119.70,113.92,118.00,1199.32541083,118.00
2017-11-09T16:00:00.000Z,118.03,121.90,116.74,121.87,1660.65676582,121.87
2017-11-09T20:00:00.000Z,121.87,124.30,110.00,120.85,4234.33033202,120.85
2017-11-10T00:00:00.000Z,120.62,123.23,117.47,117.59,842.94646950,117.59
2017-11-10T04:00:00.000Z,117.84,122.69,116.95,118.53,902.82688073,118.53
2017-11-10T08:00:00.000Z,118.52,119.99,115.01,115.01,3069.33071476,115.01
2017-11-10T12:00:00.000Z,115.03,115.25,106.76,108.85,2252.75023900,108.85
2017-11-10T16:00:00.000Z,108.00,110.99,96.85,97.00,4213.25410790,97.00
2017-11-10T20:00:00.000Z,97.00,111.77,97.00,109.57,3970.75705997,109.57
2017-11-11T00:00:00.000Z,109.57,109.96,105.44,108.79,715.48964572,108.79
2017-11-11T04:00:00.000Z,108.79,112.75,108.00,109.56,986.31633703,109.56
2017-11-11T08:00:00.000Z,110.09,111.00,105.02,105.02,1114.87219513,105.02
2017-11-11T12:00:00.000Z,105.01,118.44,104.00,114.05,2474.37426688,114.05
2017-11-11T16:00:00.000Z,111.91,127.40,110.00,119.00,4581.89294303,119.00
2017-11-11T20:00:00.000Z,119.00,127.50,117.27,119.92,1827.82231723,119.92
