Index,BTCE.Open,BTCE.High,BTCE.Low,BTCE.Close,BTCE.Volume,BTCE.Adjusted
2014-04-10T16:00:00.000+03:00,424.96325,425.54357,424.96325,425.54357,0.202311,425.54357
2014-04-10T18:00:00.000+03:00,417.20938,417.20938,404.94534,404.94534,0.077445,404.94534
2014-04-10T20:00:00.000+03:00,404.94534,410.19379,404.94534,410.19379,0.742767,410.19379
2014-04-10T21:00:00.000+03:00,410.19379,410.19379,410.19379,410.19379,0.694503,410.19379
2014-04-10T22:00:00.000+03:00,402.16058,402.16058,400.0,400.0,0.226202,400.0
2014-04-10T23:00:00.000+03:00,400.0,402.15058,394.15914,402.15058,2.960214,402.15058
2014-04-11T00:00:00.000+03:00,402.15058,403.65631,392.29761,393.30827,1.744341,393.30827
2014-04-11T01:00:00.000+03:00,393.29827,401.0,386.90577,386.90577,0.457963,386.90577
2014-04-11T02:00:00.000+03:00,383.07692,383.07692,368.13673,371.7835,0.142756,371.7835
2014-04-11T03:00:00.000+03:00,368.10427,368.10427,353.75804,353.75804,2.89508,353.75804
2014-04-11T04:00:00.000+03:00,360.823,368.10427,360.823,364.99,0.153475,364.99
2014-04-11T05:00:00.000+03:00,371.65249,377.97733,371.65249,377.97733,0.04,377.97733
2014-04-11T06:00:00.000+03:00,372.66973,382.6632,368.90577,381.49264,0.593498,381.49264
2014-04-11T07:00:00.000+03:00,376.08828,406.84916,376.08828,406.84916,4.791948,406.84916
2014-04-11T08:00:00.000+03:00,409.24421,409.24421,403.58864,403.58864,0.32911,403.58864
2014-04-11T09:00:00.000+03:00,408.19436,472.92238,408.19436,463.01756,1.372974,463.01756
2014-04-11T10:00:00.000+03:00,467.60876,583.75327,449.9,449.9,1.143999,449.9
2014-04-11T11:00:00.000+03:00,400.29055,400.29055,400.29055,400.29055,0.25,400.29055
2014-04-11T12:00:00.000+03:00,400.19055,447.19071,400.19055,442.86987,0.181188,442.86987
2014-04-11T20:00:00.000+03:00,439.50735,439.50735,437.99,439.50735,3.85699,439.50735
2014-04-11T22:00:00.000+03:00,430.0,430.0,430.0,430.0,0.01,430.0
2014-04-12T00:00:00.000+03:00,430.0,430.0,430.0,430.0,0.473736,430.0
2014-04-12T02:00:00.000+03:00,429.99,431.0,429.99,431.0,1.962425,431.0
2014-04-12T04:00:00.000+03:00,431.01,431.01,431.01,431.01,0.026316,431.01
2014-04-12T06:00:00.000+03:00,444.219,450.0,444.219,450.0,3.614127,450.0
2014-04-12T07:00:00.000+03:00,450.0,450.0,450.0,450.0,0.240171,450.0
2014-04-12T08:00:00.000+03:00,450.0,450.0,434.6,434.6,2.992087,434.6
2014-04-12T13:00:00.000+03:00,447.47864,447.47864,447.47864,447.47864,0.02239,447.47864
2014-04-12T21:00:00.000+03:00,445.33714,445.33714,429.01001,430.0,0.890701,430.0
2014-04-13T01:00:00.000+03:00,449.68645,449.68645,448.0,448.0,0.964923,448.0
2014-04-13T03:00:00.000+03:00,429.00001,429.00001,429.00001,429.00001,0.15,429.00001
2014-04-13T07:00:00.000+03:00,445.97998,445.97999,445.97998,445.97999,0.69,445.97999
2014-04-13T08:00:00.000+03:00,425.27026,430.0,425.27026,430.0,0.24,430.0
2014-04-13T09:00:00.000+03:00,430.0,430.0,430.0,430.0,0.01,430.0
2014-04-13T11:00:00.000+03:00,430.0,430.0,430.0,430.0,1.14207,430.0
2014-04-13T15:00:00.000+03:00,430.0,430.0,430.0,430.0,0.293506,430.0
2014-04-13T18:00:00.000+03:00,410.16009,410.16009,410.15007,410.15007,2.0,410.15007
2014-04-13T20:00:00.000+03:00,430.41525,430.41525,430.41525,430.41525,2.0,430.41525
2014-04-13T21:00:00.000+03:00,407.07492,407.07492,407.07491,407.07491,1.0,407.07491
2014-04-14T01:00:00.000+03:00,425.9359,429.7899,425.9359,429.7899,1.789908,429.7899
2014-04-14T05:00:00.000+03:00,411.33828,429.77989,411.33828,429.77989,0.026439,429.77989
2014-04-14T06:00:00.000+03:00,411.76962,429.77989,411.76962,429.77989,0.0267,429.77989
2014-04-14T07:00:00.000+03:00,429.77988,429.78001,429.77988,429.78,0.1739,429.78
2014-04-14T09:00:00.000+03:00,450.19,455.26,450.18999,455.16,1.98,455.16
2014-04-14T10:00:00.000+03:00,455.26,455.26,455.26,455.26,3.9E-5,455.26
2014-04-14T11:00:00.000+03:00,435.0,450.0,435.0,440.10009,10.65,440.10009
2014-04-14T12:00:00.000+03:00,440.07007,455.26,440.06007,455.26,15.03753,455.26
2014-04-14T13:00:00.000+03:00,474.04793,480.06527,445.0,445.2,2.65883,445.2
2014-04-14T14:00:00.000+03:00,443.0,450.0,441.0,450.0,10.0,450.0
2014-04-14T15:00:00.000+03:00,445.0,449.99999,445.0,449.99999,0.96155,449.99999
2014-04-14T16:00:00.000+03:00,444.50001,444.50001,444.50001,444.50001,0.00434,444.50001
2014-04-14T20:00:00.000+03:00,466.00001,466.00001,466.0,466.0,0.296267,466.0
2014-04-14T22:00:00.000+03:00,464.0,464.0,464.0,464.0,0.07984,464.0
2014-04-14T23:00:00.000+03:00,464.00001,472.94609,450.31786,450.31786,0.235515,450.31786
2014-04-15T00:00:00.000+03:00,460.49699,460.497,460.49699,460.497,0.287212,460.497
2014-04-15T01:00:00.000+03:00,455.66998,466.27499,455.66998,459.38427,0.22161,459.38427
2014-04-15T02:00:00.000+03:00,451.06736,451.06736,451.05736,451.05736,0.05118,451.05736
2014-04-15T03:00:00.000+03:00,472.77984,472.77984,472.77984,472.77984,0.016616,472.77984
2014-04-15T08:00:00.000+03:00,450.49878,450.49878,450.49878,450.49878,6.45E-4,450.49878
2014-04-15T09:00:00.000+03:00,472.56744,476.83,450.68018,450.68018,0.475769,450.68018
2014-04-15T10:00:00.000+03:00,494.30493,497.97999,480.476,480.476,0.855142,480.476
2014-04-15T11:00:00.000+03:00,482.18,503.70394,482.18,503.70394,2.214147,503.70394
2014-04-15T12:00:00.000+03:00,501.22249,501.22249,500.13108,500.13108,0.02,500.13108
2014-04-15T13:00:00.000+03:00,501.63786,508.57894,501.63785,508.57894,0.221332,508.57894
2014-04-15T14:00:00.000+03:00,505.57609,515.25547,495.26068,506.36539,0.291766,506.36539
2014-04-15T15:00:00.000+03:00,506.36539,506.36539,467.00101,494.2206,9.800443,494.2206
2014-04-15T16:00:00.000+03:00,499.12205,573.66927,498.19238,498.19239,3.036596,498.19239
2014-04-15T17:00:00.000+03:00,498.1924,533.08884,495.30822,507.59414,5.554187,507.59414
2014-04-15T18:00:00.000+03:00,503.45102,527.83682,491.78671,501.47089,2.894204,501.47089
2014-04-15T19:00:00.000+03:00,511.45024,539.68414,491.09334,507.27741,1.79411,507.27741
2014-04-15T20:00:00.000+03:00,510.0,510.0,510.0,510.0,0.01796,510.0
2014-04-15T22:00:00.000+03:00,505.69849,505.69849,500.69407,500.69407,0.030779,500.69407
2014-04-15T23:00:00.000+03:00,505.65394,508.95,500.29641,505.25236,0.066555,505.25236
2014-04-16T00:00:00.000+03:00,505.0,505.0,501.66473,501.66473,2.01,501.66473
2014-04-16T01:00:00.000+03:00,508.53789,515.20572,508.53789,515.20572,0.035061,515.20572
2014-04-16T02:00:00.000+03:00,520.30234,550.7985,515.22,535.11388,1.706189,535.11388
2014-04-16T03:00:00.000+03:00,529.81309,529.81309,520.37275,520.37275,0.099529,520.37275
2014-04-16T05:00:00.000+03:00,525.0,525.0,515.62247,515.62247,12.73103,515.62247
2014-04-16T07:00:00.000+03:00,515.62247,515.62247,515.62247,515.62247,0.00194,515.62247
2014-04-16T08:00:00.000+03:00,525.52235,530.72605,525.52235,530.72605,0.028331,530.72605
2014-04-16T09:00:00.000+03:00,524.97811,524.97811,524.97811,524.97811,0.05095,524.97811
2014-04-16T10:00:00.000+03:00,535.46748,537.21141,530.41016,537.21141,1.31668,537.21141
2014-04-16T11:00:00.000+03:00,538.62828,544.56794,526.85812,526.85812,0.479636,526.85812
2014-04-16T12:00:00.000+03:00,527.99999,527.99999,490.55578,515.61247,2.734359,515.61247
2014-04-16T13:00:00.000+03:00,515.61247,516.46922,515.61247,516.46922,0.088236,516.46922
2014-04-16T14:00:00.000+03:00,516.46922,527.99999,516.46922,523.86761,0.292385,523.86761
2014-04-16T15:00:00.000+03:00,518.67824,519.58482,513.54026,513.54026,0.312691,513.54026
2014-04-16T16:00:00.000+03:00,513.54026,525.81105,513.54026,518.62227,30.06994,518.62227
2014-04-16T17:00:00.000+03:00,514.43947,514.43947,514.43946,514.43947,2.002346,514.43947
2014-04-16T18:00:00.000+03:00,514.43947,514.43947,514.43947,514.43947,0.474374,514.43947
2014-04-16T19:00:00.000+03:00,509.62413,519.52036,509.62413,519.52036,0.051083,519.52036
2014-04-17T00:00:00.000+03:00,519.53036,535.29141,517.74007,528.75798,0.32213,528.75798
2014-04-17T01:00:00.000+03:00,523.52018,523.52018,523.52018,523.52018,0.1,523.52018
2014-04-17T02:00:00.000+03:00,523.53017,523.53017,523.53017,523.53017,0.10121,523.53017
2014-04-17T03:00:00.000+03:00,523.53017,523.53017,523.53017,523.53017,0.082935,523.53017
2014-04-17T04:00:00.000+03:00,523.52017,523.52017,518.34421,518.34421,2.870652,518.34421
2014-04-17T05:00:00.000+03:00,518.33422,518.33422,518.33422,518.33422,0.2,518.33422
2014-04-17T06:00:00.000+03:00,528.70089,530.35862,522.85,522.85,0.060307,522.85
2014-04-17T08:00:00.000+03:00,522.85,522.85,519.90331,519.90331,0.07133,519.90331
2014-04-17T09:00:00.000+03:00,524.0,524.0,524.0,524.0,0.07133,524.0
2014-04-17T10:00:00.000+03:00,524.00001,524.00001,518.8125,518.8125,5.179126,518.8125
2014-04-17T11:00:00.000+03:00,515.35499,515.35499,505.3454,505.3454,0.0401,505.3454
2014-04-17T12:00:00.000+03:00,502.08665,502.08665,497.0,497.0,0.47,497.0
2014-04-17T13:00:00.000+03:00,497.0,501.99534,497.0,501.99534,1.487689,501.99534
2014-04-17T14:00:00.000+03:00,502.00001,502.00001,497.0,497.0,1.130368,497.0
2014-04-17T15:00:00.000+03:00,497.0,505.60904,497.0,505.60904,0.103186,505.60904
2014-04-17T16:00:00.000+03:00,508.6442,525.2,508.6442,515.2853,0.545226,515.2853
2014-04-17T17:00:00.000+03:00,510.18093,510.18093,502.45512,504.10958,1.143145,504.10958
2014-04-17T18:00:00.000+03:00,504.03984,511.94964,503.5,511.94964,1.14,511.94964
2014-04-17T19:00:00.000+03:00,508.60642,509.20768,508.34642,509.20768,0.741187,509.20768
2014-04-17T20:00:00.000+03:00,503.04403,503.04403,495.53036,501.52268,0.372356,501.52268
2014-04-17T21:00:00.000+03:00,503.49189,504.29281,502.44,502.44,0.04,502.44
2014-04-17T22:00:00.000+03:00,504.09848,504.09848,504.09848,504.09848,0.01,504.09848
2014-04-18T00:00:00.000+03:00,507.0,512.59286,507.0,512.59286,0.085722,512.59286
2014-04-18T01:00:00.000+03:00,515.92712,526.16386,504.2858,504.2858,0.206534,504.2858
2014-04-18T02:00:00.000+03:00,505.3011,505.3011,503.84789,503.84789,0.025401,503.84789
2014-04-18T03:00:00.000+03:00,504.60219,504.6022,496.3674,503.80348,0.288779,503.80348
2014-04-18T08:00:00.000+03:00,496.06558,496.06558,495.53036,495.53036,0.20085,495.53036
2014-04-18T09:00:00.000+03:00,503.80349,503.81,501.21997,503.80999,0.066,503.80999
2014-04-18T11:00:00.000+03:00,498.81781,501.65502,498.81781,501.65502,0.017473,501.65502
2014-04-18T12:00:00.000+03:00,495.53037,515.0,495.0,498.92513,6.978451,498.92513
2014-04-18T13:00:00.000+03:00,495.0,511.686,487.80279,498.50493,0.884911,498.50493
2014-04-18T14:00:00.000+03:00,493.95768,493.95768,489.06945,489.06945,1.137204,489.06945
2014-04-18T15:00:00.000+03:00,484.22958,484.22958,477.19035,484.08968,0.2125,484.08968
2014-04-18T18:00:00.000+03:00,488.80552,502.74,488.42052,497.0,20.481706,497.0
2014-04-18T19:00:00.000+03:00,483.50722,483.51723,483.48719,483.48719,0.85716,483.48719
2014-04-18T20:00:00.000+03:00,483.43714,483.43714,483.43714,483.43714,0.039072,483.43714
2014-04-18T22:00:00.000+03:00,480.19982,480.19982,480.19982,480.19982,0.21,480.19982
2014-04-18T23:00:00.000+03:00,482.64966,482.64966,482.64966,482.64966,8.81E-4,482.64966
2014-04-19T00:00:00.000+03:00,488.23107,489.51472,488.23107,489.51472,0.09419,489.51472
2014-04-19T01:00:00.000+03:00,485.43374,485.43374,485.43374,485.43374,2.53E-4,485.43374
2014-04-19T02:00:00.000+03:00,485.44375,485.56387,485.36367,485.37368,0.020635,485.37368
2014-04-19T03:00:00.000+03:00,485.5939,485.5939,485.59389,485.59389,0.999301,485.59389
2014-04-19T04:00:00.000+03:00,485.59389,485.59389,485.59389,485.59389,0.089649,485.59389
2014-04-19T07:00:00.000+03:00,479.95971,479.95971,479.95971,479.95971,0.01,479.95971
2014-04-19T09:00:00.000+03:00,485.5939,492.48286,485.5939,492.48286,0.02,492.48286
2014-04-19T10:00:00.000+03:00,495.63878,495.63878,495.63878,495.63878,0.01,495.63878
2014-04-19T11:00:00.000+03:00,498.00001,500.0,498.00001,500.0,2.01,500.0
2014-04-19T12:00:00.000+03:00,491.99204,491.99204,491.99204,491.99204,0.02,491.99204
2014-04-19T15:00:00.000+03:00,499.99999,500.0,499.99999,500.0,0.64687,500.0
2014-04-19T16:00:00.000+03:00,500.0,501.78083,500.0,501.78083,2.3931,501.78083
2014-04-19T21:00:00.000+03:00,503.5912,506.31508,503.5912,506.31508,0.115127,506.31508
2014-04-19T22:00:00.000+03:00,510.0,510.02932,510.0,510.02932,0.206875,510.02932
2014-04-19T23:00:00.000+03:00,515.0716,525.28225,504.33038,504.49054,4.448516,504.49054
2014-04-20T11:00:00.000+03:00,506.21045,506.21045,506.16899,506.16899,0.41,506.16899
2014-04-20T18:00:00.000+03:00,504.33038,504.33038,504.33038,504.33038,0.01019,504.33038
2014-04-20T19:00:00.000+03:00,500.0,500.0,500.0,500.0,0.222365,500.0
2014-04-20T22:00:00.000+03:00,509.77903,510.0,509.77903,510.0,0.886,510.0
2014-04-20T23:00:00.000+03:00,504.73422,504.73422,504.73422,504.73422,0.012,504.73422
2014-04-21T04:00:00.000+03:00,507.0,514.8289,507.0,514.8289,0.33,514.8289
2014-04-21T06:00:00.000+03:00,517.2429,517.31024,517.2429,517.31024,0.02,517.31024
2014-04-21T09:00:00.000+03:00,510.49743,510.49743,510.49743,510.49743,0.06,510.49743
2014-04-21T11:00:00.000+03:00,510.49743,510.49743,510.49743,510.49743,0.99256,510.49743
2014-04-21T12:00:00.000+03:00,510.49742,510.49742,510.48999,510.48999,0.915311,510.48999
2014-04-21T13:00:00.000+03:00,510.46744,510.46744,505.4455,505.4455,0.181,505.4455
2014-04-21T19:00:00.000+03:00,501.56962,501.56962,499.0,499.0,1.0,499.0
2014-04-21T21:00:00.000+03:00,506.52813,506.52814,499.00001,499.00001,1.011,499.00001
2014-04-21T22:00:00.000+03:00,499.088,499.088,495.0,495.0,2.08751,495.0
2014-04-21T23:00:00.000+03:00,495.0,495.0,485.0,491.54953,10.636048,491.54953
2014-04-22T01:00:00.000+03:00,496.41682,496.41682,496.41682,496.41682,0.02022,496.41682
2014-04-22T02:00:00.000+03:00,496.41682,496.41683,496.41682,496.41683,0.078997,496.41683
2014-04-22T04:00:00.000+03:00,501.33676,501.33676,501.33676,501.33676,0.01,501.33676
2014-04-22T05:00:00.000+03:00,504.57718,504.57718,504.57718,504.57718,0.01,504.57718
2014-04-22T06:00:00.000+03:00,506.96746,510.49,506.96746,510.49,2.87,510.49
2014-04-22T09:00:00.000+03:00,501.13021,501.13021,501.13021,501.13021,0.05095,501.13021
2014-04-22T12:00:00.000+03:00,501.13021,501.13021,501.13021,501.13021,0.01019,501.13021
2014-04-22T13:00:00.000+03:00,501.13021,510.21586,501.13021,510.21586,0.300673,510.21586
2014-04-22T16:00:00.000+03:00,501.13021,501.13021,498.61807,498.61807,0.09,498.61807
2014-04-22T17:00:00.000+03:00,505.32123,505.32123,505.32123,505.32123,0.07,505.32123
2014-04-22T18:00:00.000+03:00,496.77262,496.77262,496.77261,496.77261,0.5,496.77261
2014-04-22T21:00:00.000+03:00,505.32123,505.32123,505.32123,505.32123,0.013868,505.32123
2014-04-22T22:00:00.000+03:00,505.32123,505.32123,505.32123,505.32123,0.027754,505.32123
2014-04-22T23:00:00.000+03:00,495.47798,495.47798,495.47797,495.47797,1.5,495.47797
2014-04-23T00:00:00.000+03:00,495.42792,495.42792,494.62952,494.62952,0.002571,494.62952
2014-04-23T01:00:00.000+03:00,494.61358,494.61358,484.62239,489.72443,2.03367,489.72443
2014-04-23T03:00:00.000+03:00,492.85243,492.85243,492.85243,492.85243,0.015433,492.85243
2014-04-23T05:00:00.000+03:00,497.46538,497.73461,497.46538,497.73461,0.025357,497.73461
2014-04-23T09:00:00.000+03:00,496.90001,496.90001,496.9,496.9,0.367,496.9
2014-04-23T11:00:00.000+03:00,496.9,496.9,490.0,490.0,2.765293,490.0
2014-04-23T12:00:00.000+03:00,497.69072,497.69073,497.69072,497.69073,0.2,497.69073
2014-04-23T13:00:00.000+03:00,497.0,497.0,494.0,494.0,0.5,494.0
2014-04-23T14:00:00.000+03:00,494.0,494.0,494.0,494.0,0.02,494.0
2014-04-23T17:00:00.000+03:00,490.76558,490.76558,490.76558,490.76558,3.107538,490.76558
2014-04-23T21:00:00.000+03:00,490.75558,490.75558,489.0,489.0,0.0206,489.0
2014-04-24T01:00:00.000+03:00,495.61699,495.61699,495.61699,495.61699,6.05E-4,495.61699
2014-04-24T05:00:00.000+03:00,495.0,495.0,495.0,495.0,0.02531,495.0
2014-04-24T08:00:00.000+03:00,494.99999,494.99999,494.99999,494.99999,0.01021,494.99999
2014-04-24T09:00:00.000+03:00,490.00002,490.00002,490.00001,490.00001,0.1006,490.00001
2014-04-24T11:00:00.000+03:00,490.00001,490.00001,490.00001,490.00001,1.83207,490.00001
2014-04-24T13:00:00.000+03:00,494.34448,495.0,494.34448,495.0,1.45,495.0
2014-04-24T21:00:00.000+03:00,495.0,495.0,495.0,495.0,2.63E-4,495.0
2014-04-24T23:00:00.000+03:00,495.0,495.617,495.0,495.617,0.02,495.617
2014-04-25T00:00:00.000+03:00,498.42893,498.42893,498.42893,498.42893,0.01,498.42893
2014-04-25T02:00:00.000+03:00,501.32,503.48132,501.32,503.48132,0.14,503.48132
2014-04-25T06:00:00.000+03:00,496.68623,496.68623,475.0,475.0,9.016099,475.0
2014-04-25T07:00:00.000+03:00,472.61213,477.16941,461.85,477.16941,5.36307,477.16941
2014-04-25T08:00:00.000+03:00,467.87301,467.87301,457.275,457.275,1.214716,457.275
2014-04-25T09:00:00.000+03:00,462.10904,467.74053,462.10904,467.74053,0.229981,467.74053
2014-04-25T10:00:00.000+03:00,472.22393,472.22393,463.1117,463.1117,0.413884,463.1117
2014-04-25T12:00:00.000+03:00,467.69925,472.33227,467.69925,472.33227,0.229098,472.33227
2014-04-25T13:00:00.000+03:00,467.65802,467.65802,455.0,455.0,0.463016,455.0
2014-04-25T14:00:00.000+03:00,455.0,455.0,448.99999,453.66356,3.894097,453.66356
2014-04-25T15:00:00.000+03:00,453.7,453.7,453.7,453.7,0.001613,453.7
2014-04-25T16:00:00.000+03:00,458.15754,474.6804,456.74569,459.49445,1.864426,459.49445
2014-04-25T17:00:00.000+03:00,464.04623,464.04623,464.04623,464.04623,0.01,464.04623
2014-04-25T21:00:00.000+03:00,465.0,471.55463,465.0,471.55463,1.347942,471.55463
2014-04-25T22:00:00.000+03:00,466.89807,466.89807,462.29771,462.29771,2.891479,462.29771
2014-04-26T01:00:00.000+03:00,465.29046,465.29046,462.3,462.3,0.3,462.3
2014-04-26T02:00:00.000+03:00,471.02417,476.18197,466.80618,471.43037,0.674576,471.43037
2014-04-26T03:00:00.000+03:00,466.81001,466.81001,462.3,462.3,0.255799,462.3
2014-04-26T04:00:00.000+03:00,462.3,462.3,457.61281,462.13591,0.93569,462.13591
2014-04-26T05:00:00.000+03:00,462.11589,462.14593,456.75,456.75,0.52447,456.75
2014-04-26T17:00:00.000+03:00,462.1052,464.62213,462.1052,464.62213,0.205908,464.62213
2014-04-26T18:00:00.000+03:00,469.22467,472.13557,469.22467,472.13557,0.71,472.13557
2014-04-26T23:00:00.000+03:00,462.89763,462.89763,462.89762,462.89762,0.196707,462.89762
2014-04-27T00:00:00.000+03:00,463.70172,463.70172,463.70172,463.70172,0.017,463.70172
2014-04-27T05:00:00.000+03:00,463.6817,463.6817,458.31674,458.31674,0.747,458.31674
2014-04-27T06:00:00.000+03:00,458.31674,458.31674,458.22467,458.22467,0.560874,458.22467
2014-04-27T12:00:00.000+03:00,462.8468,462.8468,462.8468,462.8468,0.002023,462.8468
2014-04-27T19:00:00.000+03:00,453.7812,453.7812,452.0,452.0,1.050258,452.0
2014-04-27T20:00:00.000+03:00,449.29057,450.92914,444.84433,450.92914,0.432495,450.92914
2014-04-28T01:00:00.000+03:00,442.15832,442.15832,438.72006,438.72006,0.116471,438.72006
2014-04-28T02:00:00.000+03:00,437.80273,437.80273,435.0,435.0,0.842933,435.0
2014-04-28T03:00:00.000+03:00,435.0,435.0,431.99999,432.0,2.082019,432.0
2014-04-28T05:00:00.000+03:00,437.74413,437.74414,437.74413,437.74414,0.197822,437.74414
2014-04-28T07:00:00.000+03:00,433.41219,433.41219,429.16093,429.16093,0.226204,429.16093
2014-04-28T10:00:00.000+03:00,433.37195,433.37414,433.37195,433.37414,0.209175,433.37414
2014-04-28T11:00:00.000+03:00,429.0854,429.0854,429.0854,429.0854,0.007171,429.0854
2014-04-28T12:00:00.000+03:00,437.6671,442.00262,437.6671,442.00262,0.113088,442.00262
2014-04-28T13:00:00.000+03:00,442.07867,442.07867,431.60999,435.84711,0.60541,435.84711
2014-04-28T15:00:00.000+03:00,442.00757,442.00757,442.00757,442.00757,0.01,442.00757
2014-04-28T16:00:00.000+03:00,435.84711,442.06866,435.84711,442.06866,0.18,442.06866
2014-04-28T17:00:00.000+03:00,442.07867,442.07867,442.07867,442.07867,0.006313,442.07867
2014-04-28T19:00:00.000+03:00,446.26309,450.84319,446.26309,448.8888,0.365583,448.8888
2014-04-28T20:00:00.000+03:00,448.8888,448.8888,448.8888,448.8888,0.093936,448.8888
2014-04-28T21:00:00.000+03:00,448.8888,450.85319,448.8888,450.85319,0.673919,450.85319
2014-04-28T22:00:00.000+03:00,450.85319,450.85319,450.85319,450.85319,0.2033,450.85319
2014-04-28T23:00:00.000+03:00,455.0942,455.0942,447.01759,447.01759,0.17326,447.01759
2014-04-29T01:00:00.000+03:00,447.0276,447.0276,447.0276,447.0276,0.002,447.0276
2014-04-29T02:00:00.000+03:00,447.00758,447.00758,444.09466,444.09466,0.131199,444.09466
2014-04-29T03:00:00.000+03:00,444.09466,444.09466,444.09466,444.09466,2.3E-5,444.09466
2014-04-29T06:00:00.000+03:00,441.76514,441.76514,440.22,440.22,0.07414,440.22
2014-04-29T07:00:00.000+03:00,437.16774,437.16774,437.16774,437.16774,0.017077,437.16774
2014-04-29T08:00:00.000+03:00,435.6527,435.6527,435.6527,435.6527,0.17674,435.6527
2014-04-29T09:00:00.000+03:00,437.13363,445.83698,437.13363,445.83698,0.151078,445.83698
2014-04-29T11:00:00.000+03:00,442.87861,442.87861,440.56016,440.56016,1.639178,440.56016
2014-04-29T12:00:00.000+03:00,443.89506,443.89506,443.89506,443.89506,0.113,443.89506
2014-04-29T13:00:00.000+03:00,445.42736,451.774,445.42736,450.17388,0.299539,450.17388
2014-04-29T14:00:00.000+03:00,450.89555,450.89555,450.89555,450.89555,4.0,450.89555
2014-04-29T16:00:00.000+03:00,454.621,454.62328,454.621,454.62328,0.3,454.62328
2014-04-29T18:00:00.000+03:00,454.62328,454.62328,454.62328,454.62328,0.219962,454.62328
2014-04-29T22:00:00.000+03:00,446.09929,446.09929,439.7823,439.7823,0.304043,439.7823
2014-04-30T00:00:00.000+03:00,445.67967,445.67967,445.67967,445.67967,0.01625,445.67967
2014-04-30T03:00:00.000+03:00,450.08456,450.08456,450.08456,450.08456,0.117372,450.08456
2014-04-30T09:00:00.000+03:00,450.09455,450.09456,445.64037,445.64037,0.494523,445.64037
2014-04-30T10:00:00.000+03:00,441.23028,441.23028,441.23028,441.23028,0.016495,441.23028
2014-04-30T14:00:00.000+03:00,445.60112,445.60112,445.60112,445.60112,0.056796,445.60112
2014-04-30T16:00:00.000+03:00,445.60112,445.60113,445.60112,445.60113,0.191087,445.60113
2014-04-30T20:00:00.000+03:00,448.67526,448.67526,448.67526,448.67526,1.56E-4,448.67526
2014-04-30T21:00:00.000+03:00,448.67526,450.01521,448.67526,450.01521,4.383851,450.01521
2014-04-30T22:00:00.000+03:00,446.77002,451.84808,446.77002,451.84808,0.491976,451.84808
2014-04-30T23:00:00.000+03:00,451.74798,451.74798,451.74798,451.74798,0.030991,451.74798
2014-05-01T00:00:00.000+03:00,446.49411,451.125,446.49411,451.125,2.39819,451.125
2014-05-01T02:00:00.000+03:00,451.8681,452.82438,448.34318,448.34318,0.876223,448.34318
2014-05-01T04:00:00.000+03:00,448.0,454.71182,448.0,454.71182,0.728388,454.71182
2014-05-01T05:00:00.000+03:00,456.82443,456.82443,456.82443,456.82443,0.23203,456.82443
2014-05-01T06:00:00.000+03:00,459.17021,459.61935,459.17021,459.61935,0.031858,459.61935
2014-05-01T07:00:00.000+03:00,459.53426,459.53426,459.53425,459.53425,0.246495,459.53425
2014-05-01T08:00:00.000+03:00,454.98665,454.98665,454.54165,454.54165,1.55,454.54165
2014-05-01T10:00:00.000+03:00,459.07994,459.07994,457.34,457.34,0.413922,457.34
2014-05-01T12:00:00.000+03:00,454.93244,454.93244,454.93243,454.93243,1.467708,454.93243
2014-05-01T13:00:00.000+03:00,453.67,453.67,453.67,453.67,0.44,453.67
2014-05-01T14:00:00.000+03:00,451.02439,451.02439,451.02439,451.02439,0.37,451.02439
2014-05-01T17:00:00.000+03:00,450.49408,450.49408,450.49408,450.49408,0.2994,450.49408
2014-05-01T18:00:00.000+03:00,455.80742,458.99039,455.80742,458.99039,3.990042,458.99039
2014-05-01T19:00:00.000+03:00,454.47266,464.41767,454.47265,463.91563,4.492435,463.91563
2014-05-01T23:00:00.000+03:00,459.3247,459.3247,459.3247,459.3247,0.0338,459.3247
2014-05-02T00:00:00.000+03:00,459.3247,459.3247,459.32469,459.32469,0.213368,459.32469
2014-05-02T07:00:00.000+03:00,456.08044,456.08044,454.77919,454.77919,1.006436,454.77919
2014-05-02T09:00:00.000+03:00,450.27867,454.7391,450.27867,454.7391,0.149267,454.7391
2014-05-02T11:00:00.000+03:00,454.22664,454.22665,454.22664,454.22665,0.2,454.22665
2014-05-02T17:00:00.000+03:00,446.49411,446.5041,446.49411,446.5041,2.23121,446.5041
2014-05-02T19:00:00.000+03:00,450.02224,450.02224,450.02224,450.02224,0.23424,450.02224
2014-05-02T22:00:00.000+03:00,454.70911,455.16381,454.70911,455.16381,3.254692,455.16381
2014-05-03T04:00:00.000+03:00,450.279,452.07737,450.27899,452.07737,0.755266,452.07737
2014-05-03T05:00:00.000+03:00,450.23895,450.23895,449.21034,449.21034,2.0,449.21034
2014-05-03T08:00:00.000+03:00,446.5041,446.5041,446.5041,446.5041,0.1576,446.5041
2014-05-03T10:00:00.000+03:00,446.4941,446.4941,445.78333,445.78333,0.286614,445.78333
2014-05-03T11:00:00.000+03:00,444.02086,444.02086,444.02086,444.02086,0.3,444.02086
2014-05-03T12:00:00.000+03:00,441.37182,441.37182,441.37182,441.37182,0.016496,441.37182
2014-05-03T13:00:00.000+03:00,443.5531,443.5531,443.5531,443.5531,0.2335,443.5531
